Text,CB_Label
well if u looking for more sex  watch the fat boy freaking his pillow thats now playing. Ewwwwwww!!!!,1
some retarded oracle peoplesoft login thing keeps coming up on my enrolment cart page and i don't know what the fuck is going on!,1
ripping off Emo Phillips + ba-dum-bum jokes wouldn't get my vote even if i was the web-voter type.,1
that would be nice  too.  because i hate feeling violated every month with no payoff.,1
I do? Damn! But it's FOUR hours! After an hour + of plane ride!,1
I hate math really do!but will be happy as well when I finish university!,1
"""don't hate me cuz i'm beautiful."" jk. you're probably too young to have seen that commercial. HA. what's wrong  chippers??",1
 We're having a BAD ASS gathering in May  you should come. Of course  the best part is the hanging out downtown after. :),1
kicks dons ass. *HUGS*,1
ass balls... lmfao.,1
It's not weird you hate that. Me  too but sometiimes the list gets a little unwieldy.,1
#Paypal sucks. Someone is using my identity there and they refuse to do ANYTHING about it.,1
aw man  that sucks!,1
freak passing shower. was walking by  then suddenly a few big drops came down. thought  oh shit  and ducked in just as it poured.,1
omgomgomg those shoes with the little flower holy fuck i want them,1
"Ugh. Half the time people pick up ""Free stuff"" from Craigslist they're driving a luxury car. Heh. HATE them.",1
damn  i'm trying to watch a movie...the tweets are going off the huck. :P lol just kidding  don't get pissed alright? ?:D:D:Dlololol,1
damn you have really become an ordinary man... man that sucks ass!!! lol :P,1
how fucking sad is the OVA of Samurai X...i didn't want to watch that.. fuck i almost cried.. lol :P jk,1
I HATE rain..wud rather the snow..crazy I kno..lol,1
got it .. and I have read that! Gonna re-read tho..Im stuck and have been for a while..sucks! Thx for help--love ur stuff.,1
might install now that you've acted as my guinea pig :D,1
any workplace where that isn't safe needs to harden the fuck up :p,1
that sucks *hugs* :(,1
probably not but who the fuck knows what's going on with this show anymore.,1
k im hella boredddddddd hurry the fuck up i saw my bro playing it  game looks sick,1
omg me too! The holidays need to end now plz. Ppl are soo mean and nothing is jolly or holly! It sucks!,1
Damn that's a lot of money for tickets! I guess her little girl only turns 16 once though. :-),1
i am going to work on a grassroots gay rights project that will involve the communities of color.,1
suntem dar ne gandem cum sa gasim o mascota care sa o putem scoate din dulap cand vrem sa acuzam pe cineva pt nenorocul nostru,1
what do you use then? cuz I hate Itunes,1
Have you heard any J-Fish songs. if you want a sneek peak I can send you a few songs =) I have all his CD's I'm a J-Fish freak lol,1
  haha  exactly!  And I love YOUR new picture! I was wondering when you were going to use this cute ass picture! I love it!,1
"I like to look at it as ""meeting their needs"" not necessarily ""kissing ass""... although if you can do both - do!",1
Damn iPhone made my Brad & Angelina pick blurry!  http://twitpic.com/rddb,1
in the lab...all damn day  i had soooo much work to do:(,1
well lady  I'm all for u comin here from frisco to hunt my ass down;),1
fuck 'em,1
"I just giggled out loud because my dyslexic ass just read ""My fluffy ass was rubbing off""",1
whaha ja maar het is zon raar idee dat ze dat lezen xD en dat BOB FUCKING BRYAR iets tegen me 'gezegt' heeft xD je moet vragen o,1
weekend ofzo? 3) I still hate twitter 4) I love Gerard he's writing umbrella academy but I still haven't read it yet -shame on me,1
I bet we are freezing more than you are. The North sucks. Ugh!,1
That sucks. I was actually a guest on there! My first time on the radio.,1
That sucks. Are you alright?,1
DAMN! I'll wait a month before I send mine for a critique! LOL,1
@EightysBaby man..... fuck the lakers,1
yeah  most people just think i'm a bitch cuz i got that screwy sarcastic sense of humor that tends to tick people off? my username?,1
"Dude. That ""Sleeps with Angels"" song can straight up have my ass bawling. I also love the song ""Hey Hey  My My"" and Harvest Moon",1
...i love my job and would hate to miss it...I'm depended upon and especially this week I'm needed for our toddlers parties,1
hahaha. once years ago when he was sleeping I applied some to his lips. I hate it when guys hve better lips 4 lipstick than me,1
all that I know of is the Revenge vinyl. u? and sorry for delayed answer  my internet sucks and trips out,1
The 401 always sucks between Cobourg and Kingston. I'll be doing that joyous trek on Boxing Day to visit the relatives.,1
HAPPY FUCKING BDAY YOU OLD MAN!!!!!! &lt;3333333333 CELEBRATE TONIGHT WITH A TALL COLD ONE :) wooo!,1
HAHAHHAHAAHHAHAHA LULZ   @Mod_Alex  your STILL a cunt!!!!! hahahahahahahah lulz lulz lulz lulz lulz,1
UNNNGGGG if he used that fucking word i'm never saying Epic Fail ever again..ooo i'd like to give him a sock in th..NEVERMIND!!,1
hahaha honestly i fucking CRACK up on shit like that ppl need to srsly LIGHTEN up &lt;3333 ya,1
i hope theirs LOTS of cursing in that video... oh wait we cant fucking curse ANYMORE baaaaahhhhh DAM THEM,1
FUCK YOU!!!!! I'M DIVORCING UR FUCKING ASS!!!!! HMP!!!,1
paaaaaaaarrrtttyyyy!!!!!!!! wait no... fuck it.... move over I'M MOVING IN!!!! HAHA!,1
psshhh!! your on the WRONG side of SHUT THE FUCK UP!,1
that video made me angry & want to PUNCH Shirley Phelps Roeper IN THE FUCKING FACE!!!! MAN I HOPE THEY DIE! SUCH HATE! UNG,1
did he really???!!!! OH FUCK OK I TAKE BACK ON DAN MARINO IM SORRY!!!! OK I BLAME ROMO AGAIN! AND WHITTEN! i'm through with them!,1
i SENT it!!!!!!!! u'll prob get it in like a billion years since cingular SUCKS!!!!,1
guess who made a fucking surprise in my dreams last night you butthead!!! thanks to you Martha Stewert loves my dreams! baaah,1
Coat Rack Contest in the Fab Lab. I hate winter  but this would help channel emotions into something constructive.,1
Santa Cycle Rampage Ride starts at 10:30 at the Fat Abbey Bier Cafe (Juneau and Water). Bring your best red and white costume.,1
Are you trying to say the saran wrap  bacon fat  and rubber bands I currently use don't count as REAL gloves?,1
nerd!,1
omfgshz. i hate lemonbars with a DEEP passion  too!,1
Hate to say  but John's dad was a major OB/GYN (Yeah  nightmare for me ) and he holds out that there are no flu positives:),1
damn! Putting my chocolate cake to shame.,1
LOL! Lullabot is my employer. A group of fun  nice people kicking major Drupal ass all over the world. :-),1
gay man,1
 let me know if you want a co-pilot tonight to keep your ass awake!,1
 Josh needs medication. Stat. Can i kick his ass for you now?,1
 lets fucking go tonight... you know you want to! Or at least hang out. I fucking hate being alone sometimes too.,1
you are welcome to spend the night any time... but next time you steal the covers  I'm gonna cunt punt you. Not really. :),1
just to clarify-  not really to the cunt punting... but really to the you being welcome to come over anytime!,1
I will kick that pirate's ass if he got married again. Just sayin',1
"That it's that rare of a sentence is sorta depressing.  Especially in light of @mariannemancusi 's ""Loser Cam"" Xmas gift to me",1
i hope singing along- i'd hate to think i'm torturing poor little Pixel!,1
damn right it should be  horrible stuff YUK!,1
hate to tell you but it only gets worse  we're at 1440 in the UK and all my office wants to jump out the window!,1
so do i! especially rocket. I hate celery though,1
I saw that. what's his name! In so far as the fat bastard - what?!,1
Noooo  this is not caffeine. This is IT! Let's kick ass and then CELEBRATE! C'MON  girlie. We got it goin' ON!,1
Don't you hate that? I *always* recognize commercial voices and am all like  Gene Hackman? Lowe's? Really? OMG!,1
And by no one I assume you are including me...damn.,1
My sound is being persnickety so I can't catch up on the vlog until I reboot  which I'm too damn lazy to do now. But tomorrow...,1
I always thought of him as Hermy  the wannabe dentist.,1
Me  too. Now I'm dragging my mature ass off to BED! G'night hawt girlie! Woot!,1
fuck you  merten.,1
you should probably reattach your fucking ass for you have laughed it off.,1
That sucks - at least I have my iPod. Still  least I'm not alone! :D,1
Hot damn  champ right here! Had the old school TT shell helmet on for the whole trip. Backwards even! Huoooooooah!,1
Piss off. ;),1
"Have you seen Bitch magazine's article about twilight? about ""absitence porn"" http://is.gd/d2pt",1
thats what i am saying...they need to pay me.thats m*ttaf*cking free promotion. ungrateful ass people.,1
heh! ping me if you do come down to gay paris. We can interview eachother on the red carpet :),1
I'm with you man. Here I am on Twitter at 20 to 6 in the morn  damn.,1
Oh  hey  that's good! Makes much more sense than what I had floating around in my head. :) (1001 uses for goose fat...),1
Sony Vegas = fucking amazing! :D,1
stop stealing my schtick  whore!,1
 Depends. Will you sit there and hate yourself? ;) Would you be able to do a half day?,1
You tell them to Fuck Off. They'll listen,1
I've noticed he can't spell much beyond NOM and BARK ... sucks for him there's only one K and two Bs in Scrabble.,1
Neat. Damn PS3. Maybe I can convince mom that dad's ps2 needs an upgrade for Xmas.,1
That doesn't sound nice at all. As somebody who was made redundant with one day to trade last year with Swatch  I know it sucks!,1
I dunno  did you offer me any of that fuck-ton of beer in your fridge on Saturday? NO,1
You're quite right. I withdraw my aggressive commenting. Fuck-ton should be more widely used.,1
basically we agreed that you/http://lofistl.com are awesome/bad ass. Not gonna lie  i brought you up! ;),1
I *thought* you'd be preparing! Best of luck - what a bad ass opportunity for you.,1
gav that just sucks! - u ok? i think the brakes would be best to stay on for now!!,1
I don't know about that... Drew's ass is pretty tiny.  :)  Knees work too... except Drew's knees don't work...,1
Uh... yeah.  Joe and I have been wondering what all the fuss was about.  Put your ass in it  make sure it's tight.. done.,1
ha ha loser :),1
I can share my gay boyfriend. He just left. Its 1 in the morning. You totally coulda had him from 9 to 1! Ill keep first shift,1
i update from my phone a lot  you can add twitter as a contact. damn bsa is getting all high tech.,1
 & @karkar  I hate Walmart anymore. I'm gonna have to start taking my own cart with spikes and barbed wire. Maybe flamethrowers.,1
I hate being behind those slow as plows. In a storm  it's nice to be on the plowed road  but I hate going that slow. Ugh.,1
or moonlight and dryness. Damn that 5am wakeup.,1
welcome to my world: you're sick  some people think you're funny  others hate you  nobody wants to suck your cock.,1
I'm jealous - I get all emo when I lack the season of all natures  sleep. :-),1
Wait if I shut down my phone company who's going  to sponsor you in the emo olympics?,1
there's gonna be a nerd party in utah on new years!,1
YOU? FAT? R U SERIOUS?!? Remind me to slap U when I c U Saturday  mkay?,1
Hey  at leat you got SOMETHING. Know what we get at work  as I found out 2day? NADDA! Bah hum bug! Damn scrooges!,1
damn  that was hard - my last attack: gnocchi! If you answer to this  you'll win,1
get out of my fucking brain!  I am not yours!,1
I hate trying to hear over loud music lol,1
do you get one if someone sticks their boot up your ass?,1
damn that is shady. Why would they put out a false report?,1
